Area_SqFt,Bedrooms,Bathrooms,Location,Year_Built,Parking,Floors,Amenities,Price
4289.0,2,1.0,Downtown,1975.0,No,2,Standard,89783582.38498108
1405.0,3,3.0,Suburbs,1997.0,Yes,3,Standard,57940502.88040489
5604.0,2,2.5,Downtown,1957.0,No,4,Basic,109986988.66963756
3949.0,3,3.5,Downtown,1983.0,Yes,2,Standard,93233684.7875283
6085.0,6,5.0,Suburbs,1956.0,No,4,Standard,127013548.57577497
1391.0,6,5.0,Suburbs,1975.0,Yes,2,Standard,60857810.131395414
6067.0,6,5.0,Downtown,,Yes,1,Standard,147031242.4331184
3753.0,2,2.5,Rural,1951.0,No,3,Luxury,74140194.43211156
1978.0,3,3.0,Rural,2003.0,Yes,3,Luxury,64922600.8565344
5893.0,6,5.0,Suburbs,1969.0,Yes,4,Standard,127317290.7573645
3081.0,4,3.5,Downtown,2020.0,No,4,Standard,93112484.13383797
5915.0,3,3.5,Suburbs,2006.0,No,1,Basic,109884852.05179533
5446.0,6,5.0,Downtown,1967.0,Yes,4,Basic,126039473.41260582
6284.0,3,3.0,Waterfront,1950.0,Yes,1,Basic,134771337.7847385
4863.0,2,2.0,Suburbs,1994.0,Yes,1,Standard,92935557.08128744
2363.0,4,3.0,Rural,1991.0,No,1,Luxury,67451914.59689395
7391.0,2,2.0,Rural,2006.0,Yes,3,Standard,125449240.77819012
6507.0,5,5.0,Suburbs,1990.0,Yes,2,Luxury,137843844.15570134
4328.0,5,5.0,Downtown,2000.0,Yes,3,Standard,116088078.88116711
7447.0,4,4.5,Suburbs,2006.0,Yes,4,Standard,146229695.72733366
3428.0,1,2.0,Uptown,1965.0,Yes,1,Standard,73592769.74108575
5454.0,2,1.0,Uptown,1983.0,Yes,3,Luxury,113109867.4827911
2396.0,4,5.0,Rural,1979.0,Yes,3,Basic,63436076.34151086
6779.0,4,5.0,Suburbs,1992.0,Yes,1,Standard,131441292.94110866
749.0,6,5.0,Waterfront,2002.0,Yes,1,Standard,75398468.88332082
5375.0,5,4.5,Rural,1956.0,Yes,1,Standard,101914679.84098938
4533.0,1,1.0,Downtown,2017.0,Yes,1,Standard,95047188.55334246
4789.0,2,2.0,Downtown,2019.0,Yes,1,Standard,104306749.6872648
6591.0,2,2.0,Downtown,1965.0,No,1,Luxury,135147495.87929714
4394.0,6,5.0,Downtown,2020.0,Yes,2,Standard,119269601.12997404
1139.0,4,4.0,Uptown,2016.0,Yes,4,Standard,64251014.15839432
5085.0,4,4.0,Suburbs,1958.0,Yes,2,Basic,99775214.30205348
4655.0,5,5.0,Suburbs,2025.0,Yes,4,Basic,112650770.25408728
6364.0,1,1.0,Suburbs,1958.0,Yes,4,Basic,105375859.7146389
3066.0,6,5.0,Rural,1996.0,Yes,3,Basic,82933849.38016868
7288.0,2,1.5,Suburbs,1977.0,Yes,2,Basic,118992331.73024526
6642.0,2,3.0,Suburbs,2006.0,No,2,Standard,121193687.21191265
4994.0,2,2.0,Uptown,2010.0,Yes,3,Basic,100570373.09208387
2431.0,3,2.5,Suburbs,1974.0,No,3,Basic,60300763.50781366
7119.0,6,5.0,Uptown,1981.0,Yes,4,Standard,150150912.65993467
4388.0,3,3.0,Suburbs,1970.0,No,1,Standard,87026783.33193652
5775.0,5,5.0,Downtown,2006.0,Yes,4,Standard,139920942.9430822
2793.0,1,1.0,Suburbs,1993.0,Yes,3,Basic,58156280.66863295
5910.0,4,5.0,Suburbs,1967.0,Yes,2,Luxury,124064008.36756355
7405.0,1,1.0,Downtown,2009.0,No,3,Luxury,151802399.81002703
1253.0,4,3.5,Suburbs,1995.0,No,3,,50735269.715870954
1346.0,5,5.0,Downtown,2010.0,No,1,Basic,66729748.45003318
4841.0,1,1.0,Uptown,2021.0,Yes,1,Standard,93994032.89043134
1446.0,4,4.5,Suburbs,1956.0,No,1,Basic,51222568.465583295
7614.0,2,1.5,Suburbs,2008.0,Yes,4,Luxury,143450773.33368945
5174.0,1,1.0,Suburbs,2013.0,Yes,1,Standard,96116903.69858348
1269.0,4,3.5,Rural,1967.0,Yes,4,Standard,50316061.06441751
3677.0,1,1.0,Uptown,1951.0,No,3,Standard,74261343.5106528
4636.0,1,1.0,Uptown,2017.0,Yes,3,Basic,91594740.38798612
6300.0,6,5.0,Downtown,2018.0,Yes,1,Basic,144722316.96591908
2079.0,5,4.0,Uptown,1971.0,Yes,2,Luxury,76521967.7751769
2774.0,6,5.0,Suburbs,1968.0,No,1,Basic,73660557.59118278
7475.0,3,2.5,Uptown,1981.0,No,1,Luxury,137973172.51332006
2997.0,2,2.0,Downtown,1996.0,Yes,1,Basic,74375192.64528856
5543.0,1,1.0,Suburbs,2025.0,Yes,1,Basic,98109028.93009655
5410.0,2,2.0,Downtown,1966.0,No,2,Standard,107723764.5660873
7491.0,1,1.0,Waterfront,1971.0,Yes,4,Basic,153325643.17970902
3414.0,1,1.5,Suburbs,1973.0,Yes,1,Basic,65856260.202198476
3451.0,4,4.0,Suburbs,1998.0,Yes,4,Standard,89508245.25739685
7027.0,5,5.0,Rural,2021.0,Yes,3,Basic,132770768.02333301
5647.0,5,5.0,Downtown,2004.0,Yes,2,Basic,130754116.81167653
1909.0,6,5.0,Suburbs,1989.0,No,3,Standard,73749201.72182173
6535.0,2,1.5,Rural,1973.0,Yes,2,Basic,103076530.4158419
2427.0,4,3.5,Uptown,1985.0,No,4,Standard,74902869.64862007
7341.0,3,4.0,Uptown,1953.0,Yes,3,Basic,133553129.68114717
1856.0,2,2.0,Downtown,1970.0,No,1,Basic,54650609.598866515
6075.0,1,1.0,Uptown,2013.0,Yes,3,Standard,114061013.99986811
,5,4.5,Suburbs,1966.0,Yes,1,Basic,63985077.12689732
2596.0,3,3.0,Rural,2021.0,No,4,,69865781.40825912
6993.0,2,1.5,Downtown,1980.0,Yes,2,Standard,140082305.09026003
6060.0,2,2.0,Suburbs,1971.0,Yes,2,Luxury,113446053.74547538
4159.0,5,5.0,Uptown,1976.0,Yes,2,Basic,99731361.2461142
7334.0,1,1.0,Suburbs,2008.0,Yes,3,Standard,127590355.41993165
919.0,5,5.0,Suburbs,2024.0,Yes,4,Basic,61938797.203179434
3322.0,6,5.0,Suburbs,2024.0,No,1,Basic,89638759.0163126
2365.0,4,4.0,Suburbs,2023.0,No,3,Basic,72147134.3570467
3239.0,3,3.5,Uptown,2003.0,Yes,2,Standard,85136086.58056188
6859.0,1,1.0,Suburbs,1986.0,Yes,4,Standard,119227577.05401438
5154.0,4,4.0,Suburbs,1997.0,Yes,3,Basic,107989886.9292942
5636.0,3,3.0,Downtown,2017.0,Yes,4,Standard,128486064.99418208
6026.0,2,1.5,Suburbs,2011.0,Yes,4,Basic,110350947.81924784
1280.0,6,5.0,Rural,1992.0,Yes,3,Standard,61533640.040952496
974.0,6,5.0,Uptown,1976.0,Yes,2,Basic,57669665.75681392
6854.0,6,5.0,Downtown,1972.0,No,3,Standard,153983088.98003858
1435.0,6,5.0,Rural,1969.0,Yes,3,Basic,54380977.58434273
4931.0,1,1.0,Rural,2001.0,Yes,4,Standard,88162471.4926797
2741.0,2,2.0,Suburbs,1970.0,Yes,4,Basic,64771268.88512005
4053.0,6,5.0,Suburbs,2020.0,Yes,1,Standard,103552839.94174233
7034.0,4,4.0,Uptown,1993.0,Yes,2,Standard,140406631.50048834
2173.0,1,1.5,Downtown,1979.0,Yes,4,Standard,68111994.3308487
3670.0,3,3.5,Uptown,1984.0,Yes,4,Standard,90548227.54593778
5852.0,4,3.5,Uptown,1958.0,Yes,2,Standard,118155996.5973138
5283.0,5,4.0,Downtown,1957.0,Yes,3,Luxury,125415512.14891778
4219.0,2,1.5,Waterfront,1952.0,Yes,2,Standard,101803999.04292017
6988.0,5,4.0,Suburbs,1977.0,Yes,1,Basic,128913521.43516916
5188.0,1,1.0,Downtown,2005.0,Yes,2,Basic,103656193.6915339
4205.0,4,4.5,Downtown,2005.0,Yes,1,Luxury,111220614.50175369
2765.0,3,2.0,Downtown,1995.0,Yes,3,Basic,75565790.08609939
5909.0,3,3.0,Uptown,1961.0,Yes,2,Standard,113523559.38768694
5500.0,4,4.0,Uptown,2000.0,No,4,Standard,120588555.7530706
5105.0,5,4.5,Rural,1950.0,No,3,Standard,99784341.40859678
566.0,4,3.5,Downtown,2001.0,Yes,3,Basic,51759168.42407197
7651.0,3,3.0,Suburbs,,Yes,4,Standard,135878804.31657276
3073.0,4,3.0,Uptown,2002.0,Yes,1,Basic,80850621.50032172
4104.0,1,1.0,Suburbs,1994.0,No,1,Standard,75277245.68133113
598.0,3,2.0,Suburbs,2005.0,Yes,1,Standard,43227088.96491657
5176.0,5,5.0,Waterfront,1992.0,Yes,1,Basic,136053892.7147386
1045.0,2,2.5,Rural,1974.0,Yes,3,Basic,36787067.40420884
3212.0,5,4.5,Suburbs,1986.0,No,3,Basic,81139723.51803547
4140.0,2,2.0,Suburbs,2001.0,Yes,1,Basic,85085818.93186359
6813.0,3,3.0,Downtown,1971.0,No,2,Standard,138810739.64112914
4363.0,1,1.0,Suburbs,1992.0,Yes,2,Basic,79563682.23239021
6684.0,5,4.0,Suburbs,2001.0,Yes,4,Luxury,142100152.71155417
3493.0,2,1.5,Suburbs,1972.0,Yes,1,Luxury,78152209.05390051
6565.0,1,1.5,Uptown,2020.0,Yes,3,Standard,120492192.93163538
2028.0,6,5.0,Suburbs,1959.0,Yes,2,Standard,68665872.55155975
3940.0,6,5.0,Uptown,1992.0,Yes,4,Luxury,114824764.43529668
5504.0,6,5.0,Suburbs,1994.0,No,2,Basic,116979263.30186579
5791.0,3,4.0,Downtown,2002.0,Yes,3,Standard,133844140.88546617
6578.0,4,3.5,Suburbs,2008.0,Yes,1,Standard,127160062.02893801
1022.0,5,5.0,Suburbs,2008.0,Yes,3,Standard,64032921.30099951
4958.0,2,1.0,Waterfront,1964.0,No,2,Luxury,130952158.88972044
1637.0,3,3.0,Suburbs,2002.0,Yes,1,Basic,54029804.766941674
1671.0,5,4.5,Suburbs,1959.0,Yes,4,Basic,61100063.245807655
5183.0,5,5.0,Downtown,1989.0,No,3,Luxury,132268454.40760913
1545.0,4,5.0,Downtown,2005.0,Yes,3,Basic,71865483.56240824
1435.0,3,4.0,Rural,2023.0,No,2,Basic,49147950.07032399
7973.0,6,5.0,Waterfront,1996.0,Yes,1,Luxury,204742741.86049426
4793.0,4,4.0,Suburbs,1955.0,Yes,2,Basic,95087883.21717994
3519.0,3,4.0,Rural,1994.0,Yes,1,Standard,77845773.606908
7657.0,4,3.0,Uptown,1962.0,Yes,1,Standard,138178080.3695176
3581.0,2,1.5,Suburbs,2003.0,Yes,2,Basic,74996550.07390286
6426.0,2,2.0,Downtown,2024.0,Yes,4,Luxury,144626756.31432763
,2,2.0,Suburbs,1989.0,Yes,3,Basic,108415639.73082888
7480.0,3,2.0,Uptown,2020.0,Yes,1,Standard,137184300.82367077
689.0,2,2.0,Downtown,1965.0,Yes,4,Basic,43079085.259775676
944.0,3,4.0,Downtown,2008.0,No,4,Standard,61319836.3782943
7334.0,6,5.0,Uptown,1967.0,Yes,3,Basic,147299919.32088205
6551.0,6,5.0,Uptown,1971.0,Yes,3,Basic,134609260.32062048
4230.0,2,2.5,Downtown,2012.0,Yes,3,Luxury,104804185.01127495
7485.0,1,1.0,Uptown,1978.0,Yes,4,Luxury,133637289.58023115
4880.0,2,2.0,Suburbs,1960.0,Yes,3,Luxury,97468982.19010851
6668.0,6,5.0,Downtown,1979.0,Yes,1,Luxury,155449793.00612515
6595.0,3,3.0,Suburbs,1955.0,Yes,3,Standard,118658103.9316324
3124.0,2,2.0,Rural,1978.0,Yes,4,Standard,67083643.054457515
6218.0,6,5.0,Downtown,1987.0,Yes,4,Standard,145973053.15921196
4297.0,1,1.0,Rural,1972.0,Yes,2,Basic,71363058.35162757
7176.0,5,5.0,Downtown,2011.0,Yes,3,Basic,160725106.26028535
3792.0,5,4.5,Suburbs,1989.0,No,3,Standard,95317591.3307835
5843.0,3,3.0,Suburbs,2021.0,Yes,1,Standard,118359818.94496536
5359.0,5,5.0,Downtown,1991.0,Yes,4,Standard,130017594.41629635
884.0,2,2.0,Suburbs,2007.0,No,1,Basic,39425384.73069764
5268.0,6,5.0,Uptown,1967.0,Yes,2,Basic,117161724.54583636
,2,2.0,Suburbs,1990.0,Yes,2,Basic,101137940.6624485
6140.0,1,1.0,Rural,1999.0,Yes,1,Luxury,106743098.79357818
3014.0,5,4.5,Rural,1996.0,Yes,2,Standard,81174656.34118265
7493.0,3,4.0,Uptown,1954.0,Yes,1,Basic,130084315.51998094
6291.0,5,4.5,Rural,1963.0,No,3,Standard,116504020.39347781
2900.0,4,5.0,Uptown,1984.0,Yes,1,Standard,86343245.37423877
7046.0,3,4.0,Suburbs,1958.0,Yes,3,Standard,129282390.68343598
2849.0,3,4.0,Rural,1991.0,No,3,Standard,69247242.34715505
1832.0,4,4.5,Uptown,1950.0,Yes,1,Standard,66817769.52161437
7860.0,5,5.0,Uptown,2002.0,Yes,3,Standard,156599453.19476432
7834.0,3,3.0,Downtown,1956.0,No,1,Basic,150155111.49877074
3279.0,5,5.0,Suburbs,1957.0,Yes,2,Basic,81911096.35274144
641.0,5,5.0,Suburbs,2018.0,Yes,3,Standard,59120581.51294262
2836.0,3,3.5,Suburbs,2004.0,Yes,4,Luxury,84394765.29013994
5486.0,3,3.5,Suburbs,1981.0,Yes,4,Standard,108348806.45697297
1811.0,6,5.0,Rural,2021.0,Yes,2,Standard,68800465.1860761
7030.0,5,5.0,Suburbs,1959.0,No,3,Standard,130828025.63138738
4102.0,3,3.0,Uptown,1994.0,No,2,Basic,90477764.01986612
1062.0,4,3.5,Uptown,2010.0,Yes,4,Luxury,67041419.48658921
5170.0,2,2.0,Suburbs,1984.0,Yes,3,Standard,100342544.52626944
4335.0,3,2.5,Uptown,1950.0,Yes,1,Basic,85468008.59018892
5736.0,3,3.0,Rural,1959.0,Yes,3,Basic,96561204.12442264
5033.0,5,4.5,Suburbs,2026.0,Yes,1,Standard,114844749.58805364
1986.0,3,3.0,Downtown,1977.0,Yes,3,Standard,68280116.72239418
2185.0,1,1.0,Suburbs,2008.0,Yes,2,Standard,54171082.700605325
1443.0,1,1.0,Downtown,1995.0,Yes,4,,52227809.01517417
1304.0,3,4.0,Downtown,2010.0,Yes,3,Basic,64283812.01552469
,4,3.5,Rural,2017.0,Yes,4,Standard,54171044.28868682
5211.0,1,1.0,Downtown,1965.0,No,1,Basic,96337001.37514994
3737.0,6,5.0,Downtown,1979.0,No,3,Luxury,105259200.0555279
5354.0,3,3.5,Downtown,1970.0,Yes,3,Basic,115262835.91880842
2596.0,1,1.0,Rural,1980.0,No,3,Basic,49102176.90110861
3478.0,6,5.0,Rural,2020.0,Yes,2,Basic,88338702.5551428
1325.0,2,2.5,Rural,1953.0,Yes,3,Standard,40404260.90325703
4772.0,2,2.5,Downtown,1993.0,Yes,2,Basic,100822986.04428737
6602.0,2,3.0,Uptown,1954.0,Yes,1,Standard,118950410.6379041
1585.0,6,5.0,Downtown,1961.0,Yes,3,Basic,68870587.52195907
4200.0,6,5.0,Downtown,1983.0,Yes,3,Basic,108529248.9852049
888.0,3,3.0,Downtown,1971.0,Yes,4,Standard,54770370.789866924
22000.0,4,4.0,Uptown,1997.0,Yes,3,Basic,6800000.0
5624.0,1,1.0,Uptown,1975.0,Yes,4,,100312620.00138974
1752.0,6,5.0,Uptown,2000.0,No,3,Standard,74652204.11704493
4077.0,5,4.5,Downtown,1968.0,Yes,4,Basic,101280963.92885359
3300.0,2,2.0,Rural,1964.0,Yes,4,Standard,67568483.10195775
2469.0,6,5.0,Rural,2020.0,Yes,3,Standard,78624803.5738499
4526.0,2,3.0,Downtown,2013.0,Yes,4,Standard,107527556.60759263
6203.0,1,1.0,Suburbs,2012.0,Yes,4,Standard,113886845.21695332
1743.0,3,3.0,Rural,1964.0,Yes,1,Standard,47388978.53070513
5779.0,5,5.0,Downtown,1995.0,Yes,2,Luxury,144668191.57190683
6471.0,4,4.0,Downtown,1950.0,No,3,Standard,138687772.2582251
1216.0,4,3.5,Suburbs,2023.0,Yes,4,Standard,61731810.24776671
7571.0,5,4.0,Downtown,1989.0,No,1,Standard,161080360.38711455
,5,5.0,Downtown,2002.0,Yes,2,Basic,133525781.2524603
6901.0,2,2.0,Rural,,Yes,1,Basic,109620615.50704314
641.0,3,3.0,Suburbs,1980.0,No,3,Basic,39843902.15187405
3464.0,6,5.0,Downtown,1981.0,Yes,1,Basic,95002060.12602158
4906.0,4,5.0,Downtown,2020.0,Yes,4,Basic,121127092.67273766
864.0,5,4.5,Suburbs,1957.0,Yes,3,Basic,49612168.85206904
3674.0,2,3.0,Uptown,2010.0,Yes,3,Standard,90236726.20522076
2261.0,6,5.0,Suburbs,2011.0,Yes,2,Standard,80144431.00108431
3113.0,3,2.5,Rural,1963.0,Yes,1,Basic,57728780.99907848
5358.0,1,1.5,Uptown,2005.0,Yes,4,Basic,102453195.7954824
4236.0,3,3.0,Uptown,1966.0,Yes,1,Standard,93290161.66624728
2535.0,1,1.0,Rural,2015.0,Yes,2,Basic,54537046.37383215
,1,1.0,Downtown,2003.0,No,2,Standard,43842210.21599808
3030.0,1,1.5,Downtown,1997.0,Yes,3,Basic,73814956.22061612
5219.0,2,2.0,Downtown,2010.0,No,3,Standard,113501467.32692099
5758.0,1,1.5,Suburbs,2007.0,Yes,2,Standard,104694350.0373962
5416.0,2,1.5,Suburbs,1995.0,Yes,2,Basic,98532659.67371719
4863.0,4,4.0,Rural,1964.0,Yes,4,Standard,98852050.97388922
7421.0,4,5.0,Waterfront,2020.0,Yes,2,Basic,173354114.38209802
1167.0,2,2.0,Waterfront,2009.0,Yes,2,Basic,63225460.41424242
5382.0,1,1.5,Suburbs,1973.0,Yes,3,Standard,95539888.09104851
7261.0,2,2.0,Uptown,1964.0,Yes,3,Standard,127541259.56151189
1748.0,4,4.0,Suburbs,1950.0,No,3,Luxury,63587158.707931146
6130.0,6,5.0,Uptown,1975.0,Yes,2,Standard,130237775.69840178
5302.0,6,5.0,Downtown,2007.0,Yes,1,Standard,130873344.71032731
806.0,5,5.0,Downtown,1989.0,Yes,4,Standard,68172913.68596083
1598.0,3,3.5,Downtown,1990.0,Yes,2,Standard,64465115.418025956
2070.0,3,2.0,Uptown,1955.0,No,2,Standard,55650346.41047697
3214.0,5,5.0,Rural,1986.0,Yes,2,Standard,80596560.6813628
6131.0,6,5.0,Rural,2017.0,Yes,1,Standard,122160859.08209822
3874.0,3,4.0,Rural,1978.0,Yes,4,Luxury,89740895.26932466
7217.0,2,3.0,Downtown,1992.0,No,3,,146920204.3494415
3209.0,3,2.0,Uptown,1979.0,No,3,Standard,77626745.95642456
2737.0,3,3.0,Downtown,2008.0,No,1,Basic,74802984.10340288
2496.0,3,3.0,Suburbs,1978.0,No,3,Luxury,74174033.855584
4725.0,1,1.0,Downtown,1980.0,No,1,Basic,91725744.44385798
1145.0,6,5.0,Downtown,2009.0,Yes,2,Luxury,77158444.49157505
7098.0,1,1.0,Rural,1976.0,Yes,3,Basic,111727196.22318701
3515.0,2,1.5,Downtown,2012.0,Yes,2,Basic,82349821.18652213
6035.0,1,1.0,Suburbs,1990.0,Yes,4,Basic,105564683.04268533
,2,2.5,Downtown,1956.0,Yes,2,Basic,124665546.05984369
5042.0,3,2.5,Suburbs,1966.0,Yes,4,Luxury,106175588.34288889
3095.0,4,4.0,Downtown,2022.0,Yes,1,Basic,89572174.71627437
4435.0,1,1.0,Suburbs,2008.0,Yes,2,Standard,86264054.51469766
735.0,6,5.0,Suburbs,1998.0,No,4,Basic,54988294.64223825
3947.0,1,1.0,Uptown,2024.0,No,4,Basic,81781648.84348868
2793.0,2,1.5,Downtown,1952.0,No,4,Standard,69457985.18853743
5802.0,1,1.0,Suburbs,2003.0,Yes,4,Standard,107021764.54372591
7830.0,2,2.5,Downtown,1950.0,Yes,2,Basic,150070405.5122217
5375.0,4,3.0,Suburbs,2015.0,Yes,2,Basic,107698128.33485016
4664.0,5,4.5,Waterfront,1984.0,No,2,Standard,125474529.82486688
2387.0,3,3.0,Rural,1984.0,Yes,2,Basic,58291713.92766559
5197.0,5,5.0,Rural,1995.0,No,4,Luxury,117513955.96542865
4718.0,3,2.0,Suburbs,2007.0,No,4,Luxury,105337315.84526749
3310.0,2,2.0,Suburbs,1964.0,No,3,Basic,66364023.267956294
3135.0,3,3.0,Downtown,2020.0,No,1,Standard,82891505.96589555
1143.0,3,3.5,Downtown,1976.0,No,2,Basic,53403134.55414444
2168.0,3,3.0,Rural,2000.0,No,2,Standard,56364559.51849196
6664.0,5,5.0,Rural,1969.0,No,1,Basic,119019263.00231767
6799.0,3,3.5,Downtown,2008.0,No,3,Basic,143186761.47956017
2008.0,2,2.0,Rural,1954.0,No,4,Standard,45520425.93045467
7128.0,6,5.0,Rural,2025.0,No,1,Basic,133161907.93828875
7921.0,5,5.0,Suburbs,1988.0,No,3,Standard,150192811.76293048
3172.0,3,3.5,Downtown,1967.0,Yes,2,Standard,84562956.86927639
3453.0,6,5.0,Suburbs,1999.0,Yes,1,Basic,91656938.17931783
7640.0,4,3.5,Suburbs,1966.0,No,1,Basic,133390738.9434004
3223.0,3,2.0,Uptown,1977.0,Yes,4,Basic,78030844.08731467
4142.0,1,1.0,Suburbs,2010.0,No,1,Standard,79318409.48992734
5583.0,4,4.0,Uptown,2015.0,No,4,Luxury,130906011.88979584
7352.0,2,3.0,Uptown,1982.0,Yes,1,Luxury,137686107.48522505
6364.0,4,3.5,Downtown,1979.0,No,1,Basic,132342323.42054921
7766.0,4,5.0,Downtown,1969.0,Yes,2,Standard,163811736.48213375
7812.0,1,1.5,Suburbs,2009.0,Yes,4,Basic,130144051.47471884
7372.0,2,2.5,Uptown,1956.0,Yes,4,Basic,127965379.93268347
6577.0,4,4.0,Downtown,1985.0,No,4,Basic,144147852.63681644
6961.0,6,5.0,Downtown,2015.0,Yes,3,Standard,162408474.19683272
4345.0,6,5.0,Downtown,1957.0,Yes,1,Standard,109384645.52226895
1801.0,5,5.0,Suburbs,2013.0,No,4,Standard,73705778.59749761
3349.0,5,4.5,Suburbs,1969.0,Yes,3,Standard,88161120.72086915
7833.0,2,1.5,Suburbs,1959.0,Yes,1,Standard,126169608.6392545
6426.0,2,3.0,Rural,1957.0,Yes,2,Basic,105327626.9772541
623.0,5,5.0,Suburbs,2005.0,No,4,Standard,57839272.39138803
941.0,4,3.0,Suburbs,2003.0,No,2,Standard,50551351.098932505
2757.0,3,3.0,Rural,2006.0,Yes,3,Basic,65818322.711772576
3001.0,3,2.0,Suburbs,2007.0,No,4,Luxury,82874629.30269568
1401.0,1,2.0,Downtown,2009.0,Yes,1,Luxury,62678417.4242178
3433.0,4,4.0,Uptown,,No,2,Standard,85195891.16220577
1931.0,1,1.0,Rural,1989.0,Yes,1,Basic,42336010.15281741
560.0,2,2.5,Uptown,1996.0,Yes,4,Basic,43612392.186864056
4483.0,6,5.0,Rural,1951.0,No,4,Basic,91032378.60598901
3901.0,6,5.0,Downtown,,Yes,3,Basic,107227283.28766568
7675.0,2,1.0,Waterfront,1954.0,No,1,Luxury,171649060.98764575
5749.0,5,5.0,Rural,1992.0,Yes,4,Standard,119904490.10835923
7890.0,2,2.5,Rural,2002.0,Yes,4,Basic,129914076.62284024
3478.0,4,4.0,Uptown,2014.0,No,3,Luxury,100228654.97658327
2948.0,3,3.0,Suburbs,1968.0,No,3,Basic,68932626.08092332
5791.0,6,5.0,Uptown,1957.0,No,3,Luxury,131748476.50215572
1159.0,3,3.5,Rural,2004.0,No,3,Standard,49553232.646204606
3894.0,4,4.0,Suburbs,2001.0,Yes,3,Standard,95162963.33094051
1484.0,6,5.0,Suburbs,1956.0,No,4,Standard,63038542.04657136
3868.0,4,3.0,Suburbs,1980.0,Yes,1,Basic,84773455.8557704
5116.0,5,4.5,Suburbs,1986.0,No,2,Basic,106089583.12662992
5502.0,3,4.0,Rural,1981.0,No,3,Luxury,109622599.11255476
3108.0,1,1.5,Suburbs,1972.0,No,4,Luxury,73221971.91059494
1325.0,4,3.0,Downtown,1954.0,Yes,2,Basic,54609015.02029921
6920.0,5,4.0,Uptown,1981.0,No,2,Basic,134900998.64444005
758.0,1,1.5,Suburbs,1986.0,Yes,2,Basic,32875080.486481197
4130.0,4,5.0,Rural,1956.0,Yes,3,Basic,85523496.99812211
2458.0,1,1.0,Uptown,1988.0,Yes,4,Standard,61728528.1033291
7855.0,4,4.5,Suburbs,1969.0,Yes,1,Basic,138618342.70684984
3236.0,6,5.0,Uptown,1977.0,Yes,4,Standard,96842815.2241154
1174.0,4,4.5,Uptown,1997.0,No,4,Standard,61628984.41637867
4995.0,3,2.0,Downtown,2001.0,No,1,Standard,108904349.69459239
1746.0,5,5.0,Uptown,1960.0,Yes,2,,65645267.05248457
5224.0,4,3.5,Uptown,2001.0,No,1,Standard,110462918.17208542
3369.0,2,2.0,Rural,2022.0,Yes,4,Standard,75340235.09506802
546.0,5,5.0,Rural,2006.0,No,3,Standard,45864508.47143959
5305.0,4,3.5,Downtown,1970.0,Yes,1,Luxury,123137675.14211982
4738.0,6,5.0,Suburbs,2001.0,Yes,1,Luxury,116161058.6606391
3671.0,1,1.0,Suburbs,1957.0,Yes,4,Standard,72231715.75340872
2690.0,5,5.0,Suburbs,1981.0,Yes,2,Standard,76955877.1639731
7330.0,4,4.0,Uptown,1977.0,Yes,4,Standard,141542206.16892463
,6,5.0,Rural,1985.0,Yes,3,Basic,119436979.26105767
6480.0,4,3.0,Suburbs,2015.0,Yes,1,Luxury,129411618.4826506
3480.0,2,2.5,Downtown,2024.0,Yes,4,Basic,89274374.12486124
1939.0,1,1.0,Uptown,1997.0,Yes,1,Basic,52489228.411689915
6531.0,5,5.0,Downtown,2025.0,No,1,Standard,150900299.2413337
2324.0,2,1.5,Suburbs,1965.0,Yes,3,Basic,56209123.97891962
1112.0,6,5.0,Suburbs,1992.0,Yes,2,Standard,62371232.352956176
4236.0,3,4.0,Downtown,1984.0,Yes,1,Standard,100295399.41723892
,1,1.0,Uptown,1951.0,Yes,3,Basic,31469449.824568328
1507.0,4,4.0,Suburbs,2001.0,Yes,1,Basic,57661154.92428146
975.0,2,1.0,Suburbs,2009.0,Yes,2,Basic,38901925.845555745
7971.0,1,1.0,Rural,1956.0,Yes,3,Basic,116907940.69756283
5148.0,1,1.5,Rural,1981.0,No,2,Luxury,93925888.62001172
3520.0,4,5.0,Downtown,1992.0,No,1,Basic,87555363.37456061
5673.0,5,5.0,Downtown,,Yes,4,Luxury,142783680.65969726
4169.0,6,5.0,Suburbs,1984.0,Yes,3,Luxury,108680967.3376958
1848.0,1,1.5,Uptown,1965.0,Yes,3,Standard,54777777.332616225
6733.0,3,3.0,Uptown,2012.0,Yes,1,Basic,126494247.04758877
7128.0,5,5.0,Suburbs,1975.0,Yes,4,Basic,138121589.98462754
5916.0,6,5.0,Downtown,1982.0,Yes,2,Luxury,147155257.7977643
3145.0,4,3.5,Rural,1973.0,Yes,4,Basic,69604432.10821205
7029.0,2,2.0,Suburbs,1966.0,No,2,Luxury,125338796.56874748
2843.0,6,5.0,Suburbs,1973.0,No,1,Basic,74797068.81194434
4119.0,5,5.0,Rural,2011.0,Yes,2,Basic,93854022.86604218
862.0,1,1.5,Suburbs,1951.0,Yes,3,Standard,36100288.60484558
2620.0,5,5.0,Rural,2004.0,Yes,2,Basic,71790642.58408168
6969.0,4,4.5,Rural,2021.0,No,3,Luxury,139223584.04921877
2703.0,5,5.0,Rural,1958.0,No,3,Basic,69124919.31693844
6040.0,2,3.0,Downtown,2026.0,No,1,Luxury,135966765.204055
2328.0,2,2.0,Suburbs,1971.0,Yes,3,Basic,58605141.052805275
